"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Jan., 2016"	"2016/01"	39	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Feb., 2016"	"2016/02"	34	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Mar., 2016"	"2016/03"	48	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Apr., 2016"	"2016/04"	26	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"May, 2016"	"2016/05"	29	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Jun., 2016"	"2016/06"	20	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Jul., 2016"	"2016/07"	33	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Aug., 2016"	"2016/08"	27	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Sep., 2016"	"2016/09"	29	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Oct., 2016"	"2016/10"	23	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Nov., 2016"	"2016/11"	28	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2016"	"2016"	"Dec., 2016"	"2016/12"	32	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Jan., 2017"	"2017/01"	32	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Feb., 2017"	"2017/02"	45	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Mar., 2017"	"2017/03"	47	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Apr., 2017"	"2017/04"	42	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"May, 2017"	"2017/05"	32	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Jun., 2017"	"2017/06"	22	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Jul., 2017"	"2017/07"	22	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Aug., 2017"	"2017/08"	19	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Sep., 2017"	"2017/09"	19	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Oct., 2017"	"2017/10"	22	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Nov., 2017"	"2017/11"	18	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Dec., 2017"	"2017/12"	35	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Jan., 2018"	"2018/01"	65	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Feb., 2018"	"2018/02"	66	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Mar., 2018"	"2018/03"	48	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Apr., 2018"	"2018/04"	40	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"May, 2018"	"2018/05"	32	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Jun., 2018"	"2018/06"	19	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Jul., 2018"	"2018/07"	25	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Aug., 2018"	"2018/08"	16	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Sep., 2018"	"2018/09"	20	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Oct., 2018"	"2018/10"	29	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Nov., 2018"	"2018/11"	23	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Dec., 2018"	"2018/12"	30	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Jan., 2016"	"2016/01"	13	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2016"	"2016"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Jan., 2017"	"2017/01"	13	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Feb., 2017"	"2017/02"	13	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Mar., 2017"	"2017/03"	18	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Apr., 2017"	"2017/04"	15	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Aug., 2017"	"2017/08"	11	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Dec., 2017"	"2017/12"	20	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Jan., 2018"	"2018/01"	40	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Mar., 2018"	"2018/03"	15	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Apr., 2018"	"2018/04"	10	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2017"	"2017"	"Jan., 2017"	"2017/01"	11	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"2018"	"2018"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"2018"	"2018"	"Jan., 2018"	"2018/01"	14	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2016"	"2016"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2017"	"2017"	"Dec., 2017"	"2017/12"	15	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Pearl River County, MS"	"28109"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Butler County, MO"	"29023"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2017"	"2017"	"Feb., 2017"	"2017/02"	11	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"2018"	"2018"	"Jan., 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"2018"	"2018"	"Jan., 2018"	"2018/01"	19	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"2018"	"2018"	"Feb., 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2016"	"2016"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2017"	"2017"	"Jan., 2017"	"2017/01"	16	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2017"	"2017"	"Feb., 2017"	"2017/02"	17	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2017"	"2017"	"Mar., 2017"	"2017/03"	18	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2017"	"2017"	"Oct., 2017"	"2017/10"	11	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2018"	"2018"	"Jan., 2018"	"2018/01"	31	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2018"	"2018"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"2018"	"2018"	"Mar., 2018"	"2018/03"	18	Not Applicable	Not Applicable
	"Jasper County, MO"	"29097"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"2017"	"2017"	"Jan., 2017"	"2017/01"	10	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"2018"	"2018"	"Jan., 2018"	"2018/01"	19	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"2017"	"2017"	"Jan., 2017"	"2017/01"	10	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"2017"	"2017"	"Dec., 2017"	"2017/12"	10	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"2018"	"2018"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"2018"	"2018"	"Apr., 2018"	"2018/04"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jan., 2016"	"2016/01"	28	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Feb., 2016"	"2016/02"	21	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Mar., 2016"	"2016/03"	26	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Apr., 2016"	"2016/04"	23	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"May, 2016"	"2016/05"	17	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jul., 2016"	"2016/07"	17	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Dec., 2016"	"2016/12"	26	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Jan., 2017"	"2017/01"	29	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Feb., 2017"	"2017/02"	25	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Mar., 2017"	"2017/03"	28	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Apr., 2017"	"2017/04"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Jun., 2017"	"2017/06"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Jul., 2017"	"2017/07"	25	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Aug., 2017"	"2017/08"	14	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Nov., 2017"	"2017/11"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Dec., 2017"	"2017/12"	31	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Jan., 2018"	"2018/01"	61	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Feb., 2018"	"2018/02"	29	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Mar., 2018"	"2018/03"	28	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Apr., 2018"	"2018/04"	15	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"May, 2018"	"2018/05"	13	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Jun., 2018"	"2018/06"	16	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Jul., 2018"	"2018/07"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Nov., 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Dec., 2018"	"2018/12"	21	Not Applicable	Not Applicable
	"St. Louis city, MO"	"29510"	"2017"	"2017"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"St. Louis city, MO"	"29510"	"2018"	"2018"	"Jan., 2018"	"2018/01"	15	Not Applicable	Not Applicable
	"St. Louis city, MO"	"29510"	"2018"	"2018"	"Feb., 2018"	"2018/02"	14	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2016"	"2016"	"Apr., 2016"	"2016/04"	19	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2017"	"2017"	"Jan., 2017"	"2017/01"	15	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2017"	"2017"	"Feb., 2017"	"2017/02"	14	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2018"	"2018"	"Jan., 2018"	"2018/01"	18	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2018"	"2018"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Douglas County, NE"	"31055"	"2018"	"2018"	"Mar., 2018"	"2018/03"	12	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Jan., 2016"	"2016/01"	37	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	54	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Mar., 2016"	"2016/03"	52	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Apr., 2016"	"2016/04"	40	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"May, 2016"	"2016/05"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Jun., 2016"	"2016/06"	30	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Jul., 2016"	"2016/07"	20	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Aug., 2016"	"2016/08"	36	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Sep., 2016"	"2016/09"	26	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	23	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Nov., 2016"	"2016/11"	30	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	39	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Jan., 2017"	"2017/01"	53	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Feb., 2017"	"2017/02"	47	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Mar., 2017"	"2017/03"	48	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Apr., 2017"	"2017/04"	43	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"May, 2017"	"2017/05"	40	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Jun., 2017"	"2017/06"	25	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Jul., 2017"	"2017/07"	34	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Aug., 2017"	"2017/08"	33	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Sep., 2017"	"2017/09"	22	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Oct., 2017"	"2017/10"	27	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Nov., 2017"	"2017/11"	43	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Dec., 2017"	"2017/12"	39	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Jan., 2018"	"2018/01"	61	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Feb., 2018"	"2018/02"	44	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Mar., 2018"	"2018/03"	44	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Apr., 2018"	"2018/04"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"May, 2018"	"2018/05"	32	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Jun., 2018"	"2018/06"	27	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Jul., 2018"	"2018/07"	19	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Aug., 2018"	"2018/08"	17	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Sep., 2018"	"2018/09"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Oct., 2018"	"2018/10"	15	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Nov., 2018"	"2018/11"	28	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Dec., 2018"	"2018/12"	17	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2017"	"2017"	"Jan., 2017"	"2017/01"	10	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2017"	"2017"	"May, 2017"	"2017/05"	10	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2017"	"2017"	"Dec., 2017"	"2017/12"	16	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2018"	"2018"	"Jan., 2018"	"2018/01"	27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Feb., 2017"	"2017/02"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Mar., 2017"	"2017/03"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Jan., 2018"	"2018/01"	21	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Mar., 2018"	"2018/03"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Jan., 2016"	"2016/01"	13	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Mar., 2016"	"2016/03"	17	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Apr., 2016"	"2016/04"	23	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Jun., 2016"	"2016/06"	13	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Jan., 2017"	"2017/01"	29	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Feb., 2017"	"2017/02"	26	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Mar., 2017"	"2017/03"	12	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Apr., 2017"	"2017/04"	12	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"May, 2017"	"2017/05"	15	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Jun., 2017"	"2017/06"	10	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Dec., 2017"	"2017/12"	14	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Jan., 2018"	"2018/01"	28	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Feb., 2018"	"2018/02"	26	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Apr., 2018"	"2018/04"	11	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"May, 2018"	"2018/05"	10	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Jun., 2018"	"2018/06"	10	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Sep., 2018"	"2018/09"	10	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Nov., 2018"	"2018/11"	11	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2017"	"2017"	"Jan., 2017"	"2017/01"	11	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2017"	"2017"	"Feb., 2017"	"2017/02"	13	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
